experiment,group,lifespan,healthspan,sickspan,censored,food,temperature,control,batch_day,batch_device
oswal_temp,QZ0(WT);25C,12.437512,11.145812,1.2917000000000005,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,14.270812,11.729212,2.541599999999999,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,12.395812,11.395812,1.0,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,11.979212,11.854212,0.125,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,11.937512,11.729212,0.20829999999999949,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,11.729212,10.229212,1.5,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,11.687512,11.104212,0.5832999999999995,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,11.645812,11.354212,0.29159999999999897,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,11.270812,11.270812,0.0,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,11.520812,10.187512,1.3332999999999995,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,10.729212,10.187512,0.5417000000000005,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,12.437512,9.937512,2.5,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,11.062512,10.229212,0.8332999999999995,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,9.937512,8.937502,1.0000099999999996,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,17.437512,14.312512,3.1250000000000018,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,17.104212,11.229212,5.875,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,19.062512,14.187512,4.875000000000002,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,16.729212,12.145812,4.583400000000001,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,18.395812,10.854212,7.541599999999999,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,18.854212,13.145812,5.708400000000001,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,16.729212,10.604212,6.125,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,16.770812,13.020812,3.75,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,16.687512,13.145812,3.5417000000000023,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,15.145812,13.354212,1.791599999999999,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,15.062512,12.312512,2.75,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,16.937512,11.229212,5.708300000000001,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,15.104212,7.354162,7.750050000000001,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,15.979212,10.062512,5.9167000000000005,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,14.437512,10.562512,3.875,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,16.145812,12.187512,3.9582999999999995,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,15.895812,11.437512,4.4582999999999995,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,14.104212,9.687512,4.4167000000000005,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,14.062512,8.479162,5.583349999999999,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,16.895812,10.020812,6.875,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,15.229212,11.062512,4.1667000000000005,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,15.729212,11.229212,4.5,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,14.520812,11.312512,3.2082999999999995,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,14.895812,12.270812,2.625,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,18.395812,11.270812,7.125,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,15.854212,11.520812,4.333400000000001,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,13.604212,10.229212,3.375,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,15.687512,12.979212,2.7082999999999995,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,15.479212,8.770832,6.70838,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,18.104212,11.479212,6.625,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,15.812512,11.520812,4.2917000000000005,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,15.020812,11.604212,3.416599999999999,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,14.062512,11.687512,2.375,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,15.770812,10.312512,5.4582999999999995,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,11.770812,8.687502,3.083309999999999,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,14.812512,8.354162,6.458349999999999,0,UV NEC937,25,True,,azure
oswal_temp,QZ0(WT);25C,9.854212,8.520832,1.33338,0,UV NEC937,25,True,,azure
oswal_nuo6,nuo6(qm200),25.97912,23.56252,2.4166000000000025,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),24.81252,18.47912,6.3333999999999975,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),24.06252,21.06252,3.0,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),24.56252,16.97912,7.5833999999999975,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),23.02082,19.06252,3.9583000000000013,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),22.72912,22.72912,0.0,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),23.39582,17.22912,6.166699999999999,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),23.27082,15.93752,7.333300000000001,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),22.47912,16.81252,5.6666000000000025,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),24.14582,20.27082,3.875,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),23.10412,17.06252,6.0416000000000025,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),22.22912,16.31252,5.9166000000000025,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),22.06252,19.43752,2.625,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),22.97912,16.56252,6.4166000000000025,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),23.02082,16.72912,6.291699999999999,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),22.64582,17.06252,5.583300000000001,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),21.43752,16.89582,4.541699999999999,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),21.85412,16.85412,5.0,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),21.64582,17.31252,4.333300000000001,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),22.39582,17.64582,4.75,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),22.10412,15.52082,6.583300000000001,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),21.10412,16.10412,5.0,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),21.10412,17.10412,4.0,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),16.70832,16.70832,0.0,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),15.60412,14.97912,0.625,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),10.68752,4.64583,6.041689999999999,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),11.47912,9.52083,1.9582899999999999,0,UV NEC937,20,False,,black
oswal_nuo6,QZ0(WT),23.31252,15.27082,8.041699999999999,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),22.52082,22.52082,0.0,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),21.93752,21.93752,0.0,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),22.27082,20.31252,1.9583000000000013,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),21.47912,15.18752,6.2916000000000025,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),21.02082,20.52082,0.5,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),20.39582,20.39582,0.0,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),23.02082,15.22912,7.7917000000000005,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),19.56252,17.43752,2.125,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),21.39582,16.27082,5.125,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),18.89582,15.56252,3.3333000000000013,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),24.27082,15.85412,8.4167,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),21.27082,15.60412,5.6667000000000005,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),18.64582,15.39582,3.25,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),17.35412,17.35412,0.0,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),16.60412,14.97912,1.6250000000000018,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),21.35412,15.22912,6.125000000000002,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),18.60412,15.81252,2.7916000000000025,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),17.60412,14.77082,2.8333000000000013,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),18.10412,15.35412,2.7500000000000018,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),18.39582,14.52082,3.875,0,UV NEC937,20,True,,black
oswal_nuo6,nuo6(qm200),30.39587,20.02087,10.375,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),26.97917,22.64587,4.333300000000001,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),27.27087,23.64587,3.625,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),26.47917,19.97917,6.5,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),26.02087,19.93747,6.0833999999999975,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),25.10417,25.10417,0.0,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),25.39587,19.93747,5.4583999999999975,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),25.22917,20.06247,5.166699999999999,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),26.97917,18.22917,8.75,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),24.14587,24.14587,0.0,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),24.77087,20.89587,3.875,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),24.97917,20.02087,4.958300000000001,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),25.72917,17.97917,7.75,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),24.43747,20.02087,4.4166000000000025,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),26.02087,17.43747,8.583399999999997,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),25.43747,19.93747,5.5,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),23.06247,23.06247,0.0,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),22.97917,19.93747,3.0416999999999987,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),23.60417,19.56247,4.041699999999999,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),23.52087,19.93747,3.5833999999999975,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),21.47917,14.56247,6.9167000000000005,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),17.56247,10.10417,7.458300000000001,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),14.39587,11.31247,3.083400000000001,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),23.81247,22.77087,1.0416000000000025,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),23.93747,17.77087,6.1666000000000025,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),24.85417,23.39587,1.4583000000000013,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),24.22917,19.77087,4.458300000000001,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),22.77087,17.35417,5.416699999999999,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),23.27087,20.72917,2.5416999999999987,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),22.77087,16.35417,6.416699999999999,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),23.27087,16.97917,6.291699999999999,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),22.22917,19.06247,3.1666999999999987,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),23.18747,16.97917,6.208300000000001,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),23.02087,19.64587,3.375,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),21.85417,15.06247,6.7917000000000005,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),20.72917,16.97917,3.75,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),20.93747,17.10417,3.8333000000000013,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),20.10417,18.18747,1.9166999999999987,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),21.72917,17.72917,4.0,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),21.27087,15.27087,5.999999999999998,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),21.12497,18.10417,3.0208000000000013,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),20.35417,16.77087,3.5833000000000013,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),20.06247,16.39587,3.6666000000000025,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),18.31247,15.68747,2.6250000000000018,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),18.39587,14.43747,3.9583999999999993,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),18.27087,6.3125,11.958369999999999,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),15.18747,7.47917,7.7082999999999995,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),10.89587,6.47917,4.4167000000000005,0,UV NEC937,20,False,,black
oswal_nuo6,QZ0(WT),19.312453,12.312453,7.000000000000002,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),17.937453,17.937453,0.0,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),18.437453,15.104153,3.3333000000000013,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),17.104153,15.979153,1.125,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),19.770853,13.312453,6.458399999999999,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),15.520853,15.354153,0.16670000000000051,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),15.104153,12.312453,2.7917000000000005,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),14.520853,12.145853,2.375,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),15.729153,12.187453,3.5417000000000005,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),15.312453,11.229153,4.0832999999999995,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),13.562453,11.854153,1.7082999999999995,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),13.229153,12.979153,0.25,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),15.104153,12.562453,2.5417000000000005,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),14.854153,11.104153,3.75,0,UV NEC937,20,True,,black
oswal_nuo6,nuo6(qm200),24.312453,21.937453,2.375,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),24.145853,19.062453,5.0833999999999975,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),23.062453,19.145853,3.9166000000000025,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),22.520853,20.729153,1.7916999999999987,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),22.479153,16.062453,6.416699999999999,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),22.520853,17.979153,4.541699999999999,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),21.020853,15.687453,5.333399999999999,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),22.104153,16.687453,5.416699999999999,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),20.854153,19.145853,1.7083000000000013,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),20.645853,18.604153,2.0416999999999987,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),22.187453,16.770853,5.4166000000000025,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),20.354153,16.354153,4.0,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),21.937453,18.895853,3.0416000000000025,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),20.687453,15.895853,4.791600000000001,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),20.270853,18.104153,2.1666999999999987,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),19.312453,14.812453,4.500000000000002,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),19.020853,16.062453,2.9583999999999975,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),18.562453,16.937453,1.625,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),18.562453,14.937453,3.6250000000000018,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),17.895853,14.020853,3.8749999999999982,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),17.770853,15.604153,2.1666999999999987,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),18.312453,15.979153,2.3333000000000013,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),16.187453,9.062503,7.124950000000002,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),16.187453,9.979153,6.208300000000001,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),14.895853,8.062503,6.833350000000001,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),12.479153,5.895833,6.5833200000000005,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),10.354153,9.104163,1.2499900000000004,0,UV NEC937,20,False,,black
oswal_nuo6,QZ0(WT),22.479198,12.562498,9.9167,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),21.104198,14.687498,6.4167000000000005,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),20.395798,15.812498,4.5832999999999995,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),19.770798,15.270798,4.5,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),19.479198,14.604198,4.875,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),20.937498,15.562498,5.375000000000002,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),20.229198,14.020798,6.208400000000001,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),20.270798,18.229198,2.041599999999999,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),22.479198,17.437498,5.041699999999999,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),18.812498,14.020798,4.791700000000002,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),20.937498,14.229198,6.708300000000001,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),19.104198,15.437498,3.6667000000000005,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),18.354198,13.854198,4.5,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),18.979198,13.270798,5.708400000000001,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),18.270798,12.104198,6.166599999999999,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),17.979198,13.020798,4.958400000000001,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),20.354198,14.645798,5.708400000000001,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),19.729198,14.895798,4.833400000000001,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),17.854198,13.312498,4.5417000000000005,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),17.729198,13.312498,4.4167000000000005,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),19.770798,15.020798,4.75,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),17.354198,12.937498,4.4167000000000005,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),19.312498,13.395798,5.916700000000002,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),17.979198,13.395798,4.583400000000001,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),16.979198,13.354198,3.625,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),18.687498,15.729198,2.9583000000000013,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),16.520798,12.937498,3.5832999999999995,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),18.020798,13.562498,4.4582999999999995,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),21.229198,14.062498,7.1667000000000005,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),22.187498,11.020798,11.166700000000002,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),16.062498,11.312498,4.750000000000002,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),18.520798,13.395798,5.125,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),16.354198,9.729168,6.625030000000001,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),16.854198,12.854198,4.0,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),15.645798,13.979198,1.666599999999999,0,UV NEC937,20,True,,cedar
oswal_nuo6,QZ0(WT),27.520837,16.812537,10.708300000000001,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),24.062537,15.312537,8.749999999999998,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),21.937537,21.937537,0.0,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),23.020837,18.270837,4.75,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),21.104137,14.770837,6.333300000000001,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),21.770837,16.562537,5.208300000000001,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),20.645837,14.979137,5.6667000000000005,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),20.104137,16.354137,3.75,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),19.562537,12.479137,7.083399999999999,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),19.979137,14.812537,5.166600000000001,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),20.770837,15.937537,4.8332999999999995,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),19.020837,14.770837,4.25,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),17.479137,17.479137,0.0,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),19.312537,14.770837,4.541699999999999,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),19.104137,15.854137,3.2500000000000018,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),17.229137,12.104137,5.125000000000002,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),17.020837,15.354137,1.6667000000000005,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),17.604137,15.729137,1.8750000000000018,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),18.479137,14.687537,3.7916000000000007,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),18.895837,14.770837,4.125,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),18.812537,14.812537,3.9999999999999982,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),18.020837,14.770837,3.25,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),16.145837,14.395837,1.75,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),17.479137,12.104137,5.375000000000002,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),15.229137,14.729137,0.5,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),15.229137,13.354137,1.875,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),16.270837,11.145837,5.125,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),13.687537,10.270837,3.4167000000000005,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),12.645837,10.104137,2.5417000000000005,0,UV NEC937,20,True,,black
oswal_nuo6,QZ0(WT),14.729137,10.312537,4.416599999999999,0,UV NEC937,20,True,,black
oswal_nuo6,nuo6(qm200),24.770837,19.770837,5.0,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),22.937537,17.354137,5.5833999999999975,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),24.312537,16.979137,7.3333999999999975,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),22.895837,19.312537,3.5833000000000013,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),24.437537,19.854137,4.5833999999999975,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),23.479137,19.187537,4.2916000000000025,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),23.354137,15.520837,7.833300000000001,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),22.562537,17.729137,4.8333999999999975,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),23.187537,18.312537,4.875,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),22.979137,15.270837,7.708300000000001,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),23.895837,16.479137,7.416699999999999,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),22.145837,17.562537,4.583300000000001,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),22.145837,20.270837,1.875,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),22.187537,17.479137,4.7083999999999975,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),23.270837,19.062537,4.208300000000001,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),23.270837,20.562537,2.7083000000000013,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),23.562537,19.520837,4.041699999999999,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),24.020837,12.854137,11.1667,0,UV NEC937,20,False,,black
oswal_nuo6,nuo6(qm200),21.479137,17.895837,3.5833000000000013,0,UV NEC937,20,False,,black
